"","MATRICULA","Category","CIERVO","GAMO","CORZO","MUFLON","CABRA","JABALI","ARRUI","CERRAMIENT","ten_cier","ten_gamo","ten_corz","ten_mufl","ten_cabr","ten_jaba","ten_arru","CIERVO_d","GAMO_d","CORZO_d","MUFLON_d","CABRA_d","JABALI_d","ARRUI_d","ag_cluster","a47_k4","Clasificac","area_nueva","area","Hg","minId","maxId","Axis1","Axis2","Axis3","cover","areaS"
"1832","CR-11924","CR-11924","33","2","0","0","0",118,"0",0,"-0.056316254569559","-0.218356573370573","0","0","0","-0.174448087628818","0","0.241457366774921","0.0146337798045407","0","0","0","0.8633930084679","0","1","2","Grupo 1",136670089.9,137,3233,9458,9493,-1.55950307686065,0.192051486081449,0.157547963316937,-0.5629951034983,5.30556755227504
"1833","CR-11925","CR-11925","0","0","0","0","0",83,"0",0,"0","0","0","0","0","0.792919417524984","0","0","0","0","0","0","0.859544341125136","0","3","1","Grupo 2",96562790.59,97,3234,9494,9518,-0.998304566085254,0.008753785052004,0.331221403774298,0.48542330339551,3.54758078738713
"1834","CR-11926","CR-11926","9","0","0","0","0",90,"0",0,"0.569563509429596","0","0","0","0","0.0373985697763912","0","0.0915954546668726","0","0","0","0","0.915954546668726","0","1","2","Grupo 1",98258150.51,98,3235,9519,9542,-0.175044363391047,-0.51142055772588,0.37736596127322,-1.11595928544799,3.59153045650932
"1835","CR-11927","CR-11927","195","0","3","0","0",54,"0",1,"0.174839928825477","0","0.46088240084927","0","0","-0.141361793901201","0","19.169505476275","0","0.29491546886577","0","0","5.30847843958385","0","4","1","Grupo 6",10172406.25,10,3236,9543,9545,0.689900678511752,1.2780888181194,-1.27624526860339,0.88620455066363,-0.27604042624408
"1836","CR-11930","CR-11930","4","0","0","0","0",10,"0",0,"0.259100110252518","0","0","0","0","0.206679268009042","0","0.894688475105032","0","0","0","0","2.23672118776258","0","2","1","Grupo 5",4470829.91,4,3238,9546,9547,-0.594559674423748,-0.143503443503463,0.308647926096291,1.14831885695458,-0.539738440977266
"1837","CR-11932","CR-11932","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8666146.33,9,3239,9548,9550,-0.998304566085254,0.008753785052004,0.331221403774298,-1.31421947479248,-0.319990095366278
"1838","CR-11937","CR-11937","20","0","0","0","0",22,"0",0,"0.0951756684190217","0","0","0","0","-0.311361630083092","0","2.77350856227301","0","0","0","0","3.05085941850032","0","1","1","Grupo 1",7211082.704,7,3243,9554,9554,-0.766203426443552,0.194654623898852,0.198066594853312,0.948242846968188,-0.407889433610673
"1839","CR-11938","CR-11938","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",17692651.87,18,3244,9555,9559,-0.998304566085254,0.008753785052004,0.331221403774298,-1.11588056087494,0.075556926733502
"1840","CR-11939","CR-11939","14","0","0","0","0",15,"0",0,"0.316410981522833","0","0","0","0","-0.418121005003545","0","1.81765597738934","0","0","0","0","1.94748854720286","0","1","1","Grupo 1",7702227.544,8,3245,9560,9561,-0.480404184144133,-0.105462367077276,0.26662442472036,0.993602752685547,-0.363939764488475
"1841","CR-11942","CR-11942","2","28","3","0","0",33,"0",0,"0.131013944022344","0.18241518756666","0.366990615385937","0","0","-0.123338055261882","0","0.476197223224848","6.66676112514787","0.714295834837271","0","0","7.85725418320999","0","1","1","Grupo 1",4199940.457,4,3247,9564,9564,1.12442041601444,0.750495103483156,-0.638739031505924,1.15414986165325,-0.539738440977266
"1842","CR-11943","CR-11943","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4238646.867,4,3248,9565,9565,-0.998304566085254,0.008753785052004,0.331221403774298,-1.8896932317725,-0.539738440977266
"1843","CR-11944","CR-11944","25","0","1","0","0",12,"0",0,"0.438342023605294","0","0.131013944022344","0","0","0.487577916703257","0","4.91691555018016","0","0.196676622007206","0","0","2.36011946408648","0","2","1","Grupo 5",5084488.273,5,3249,9566,9566,0.105810855348417,-0.065741182995698,-0.170903639900236,0.946306857440764,-0.495788771855069
"1844","CR-11945","CR-11945","0","0","0","0","0",24,"0",0,"0","0","0","0","0","-0.0790568285401433","0","0","0","0","0","0","4.79166481376482","0","1","1","Grupo 1",5008697.69,5,3250,9567,9567,-0.998304566085254,0.008753785052004,0.331221403774298,-0.020794268607281,-0.495788771855069
"1845","CR-11946","CR-11946","0","0","0","0","0",6,"0",0,"0","0","0","0","0","0.493539103450053","0","0","0","0","0","0","0.831963785632516","0","3","2","Grupo 2",7211852.505,7,3251,9568,9570,-0.998304566085254,0.008753785052004,0.331221403774298,0.374145358800888,-0.407889433610673
"1846","CR-11950","CR-11950","185","6","6","0","0",69,"0",1,"0.332460667112632","0.340638236359053","0.322642888054823","0","0","0.386878584823024","0","13.0648091886489","0.423723541253479","0.423723541253479","0","0","4.87282072441501","0","4","1","Grupo 6",14160176.14,14,3255,9574,9577,1.4311527100963,0.549928850485897,-0.727507205914675,-0.178606210742146,-0.100241749755289
"1847","CR-11952","CR-11952","81","3","3","4","0",60,"0",1,"0.474623605473252","0.34086874425046","0.442013633860891","0.393041832067032","0","0.427123906824099","0","15.0899067374015","0.558885434718573","0.558885434718573","0.745180579624764","0","11.1777086943715","0","4","1","Grupo 6",5367826.449,5,3257,9578,9578,2.86799652109282,0.685732019406919,-0.532244370355089,0.969096730758255,-0.495788771855069
"1848","CR-11954","CR-11954","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6442594.265,6,3258,9579,9580,-0.998304566085254,0.008753785052004,0.331221403774298,-1.07552865147591,-0.451839102732871
"1849","CR-11956","CR-11956","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.0753875316665267","0","0","0","0","0","0","0.441710687185659","0","1","1","Grupo 1",9055701.111,9,3260,9581,9581,-0.998304566085254,0.008753785052004,0.331221403774298,-0.421006828902235,-0.319990095366278
"1850","CR-11964","CR-11964","72","0","2","0","0",43,"0",1,"0.406329835956774","0","0.22310032643658","0","0","0.436957844346368","0","2.79086266199804","0","0.0775239628332788","0","0","1.66676520091549","0","4","1","Grupo 6",25798474.7,26,3266,9586,9592,0.011839725621896,-0.305062463684291,-0.02493960597108,1.82051205635071,0.427154279711084
"1851","CR-11970","CR-11970","73","4","3","6","0",32,"0",1,"0.166562835923647","0.137408583724303","0.169710656023152","0.181649286919498","0","0.246743917999323","0","9.86791126242677","0.540707466434344","0.405530599825758","0.811061199651516","0","4.32565973147475","0","4","1","Grupo 6",7397715.396,7,3268,9593,9594,0.912304046973023,0.900990416734974,-0.39306648492813,0.840351097285748,-0.407889433610673
"1852","CR-11971","CR-11971","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.0091423058846513","0","0","0","0","0","0","0.370695568377898","0","1","2","Grupo 1",21581051.04,22,3269,9595,9600,-0.998304566085254,0.008753785052004,0.331221403774298,-0.958241115013758,0.251355603222293
"1853","CR-11973","CR-11973","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.358312645489053","0","0","0","0","0","0","0.789294437261279","0","3","2","Grupo 2",10135634.52,10,3271,9602,9602,-0.998304566085254,0.008753785052004,0.331221403774298,-0.989181092549133,-0.27604042624408
"1854","CR-11977","CR-11977","7","0","5","0","0",81,"0",0,"-0.107908845716042","0","-0.0209607066839727","0","0","-0.181478010003377","0","0.268783331408154","0","0.191988093862967","0","0","3.11020712058006","0","1","1","Grupo 1",26043281.77,26,3274,9605,9609,-1.02911163596074,0.117505216653282,0.142314461252595,0.813421878218651,0.427154279711084
"1855","CR-11980","CR-11980","210","0","0","45","0",25,"0",1,"0.131013944022344","0","0","0.131013944022344","0","0.131013944022344","0","29.6170842840349","0","0","6.34651806086461","0","3.52584336714701","0","4","1","Grupo 6",7090502.058,7,3276,9611,9612,1.25393308295289,5.14965038432397,-1.53397481636158,2.08949565887451,-0.407889433610673
"1856","CR-11981","CR-11981","337","42","0","0","14",154,"0",1,"0.310895017402704","0.334000301755205","0","0","0.131013944022344","0.338565335330754","0","12.5081038501646","1.55887347687511","0","0","0.519624492291703","5.71586941520874","0","5","1","Grupo 7",26942532.71,27,3277,9613,9619,1.75763837652043,1.95510481923991,1.57575045896188,1.61339609963553,0.471103948833282
"1857","CR-11982","CR-11982","82","0","2","17","0",29,"0",0,"0.45016914070847","0","0.420629357679677","0.40418601736535","0","0.615981517406316","0","19.5502368077746","0","0.476835044092064","4.05309787478254","0","6.91410813933493","0","2","2","Grupo 5",4194322.657,4,3278,9620,9621,2.51811925622676,2.46388640204102,-1.17467663333114,-0.8967544734478,-0.539738440977266
"1858","CR-11983","CR-11983","30","0","2","0","0",28,"0",0,"0.422756561697093","0","0.362371537669739","0","0","0.426746763033838","0","1.81495311888069","0","0.120996874592046","0","0","1.69395624428864","0","2","1","Grupo 5",16529352.65,17,3279,9622,9625,0.204069629950907,-0.548453076730323,-0.12495515970764,1.8091753423214,0.031607257611305
"1859","CR-11985","CR-11985","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Grupo 1",5386689.233,5,3280,9626,9626,-0.998304566085254,0.008753785052004,0.331221403774298,-0.974938183103334,-0.495788771855069
"1860","CR-11986","CR-11986","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8005009.723,8,3281,9627,9628,-0.998304566085254,0.008753785052004,0.331221403774298,-1.2621533870697,-0.363939764488475
"1861","CR-11988","CR-11988","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4960433.041,5,3283,9630,9631,-0.998304566085254,0.008753785052004,0.331221403774298,-1.56885099411011,-0.495788771855069
"1862","CR-11989","CR-11989","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",25940490.48,26,3284,9632,9637,-0.998304566085254,0.008753785052004,0.331221403774298,-1.26574301719666,0.427154279711084
"1863","CR-11990","CR-11990","0","0","0","0","0",3,"0",0,"0","0","0","0","0","-0.3","0","0","0","0","0","0","0.582743576696688","0","1","2","Grupo 1",5148061.872,5,3285,9638,9638,-0.998304566085254,0.008753785052004,0.331221403774298,1.36988738683273,-0.495788771855069
"1864","CR-11993","CR-11993","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5244405.318,5,3288,9641,9642,-0.998304566085254,0.008753785052004,0.331221403774298,-1.4015663266182,-0.495788771855069
"1865","CR-11995","CR-11995","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4159010.343,4,3289,9643,9643,-0.998304566085254,0.008753785052004,0.331221403774298,-1.6831112787102,-0.539738440977266
"1866","CR-11996","CR-11996","2","0","0","0","0",19,"0",0,"0.522232967867094","0","0","0","0","0.467689432507809","0","0.21726685625416","0","0","0","0","2.06403513441452","0","2","1","Grupo 5",9205269.389,9,3290,9644,9645,-0.23888900300786,-0.455010758479648,0.366724396220224,1.00398477911949,-0.319990095366278
"1867","CR-11999","CR-11999","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9971680.073,10,3293,9648,9649,-0.998304566085254,0.008753785052004,0.331221403774298,-1.65023338794708,-0.27604042624408
"1868","CR-12003","CR-12003","76","0","2","0","0",45,"0",1,"0.217335668268247","0","0.334813412501546","0","0","0.084962886980924","0","12.7397594995309","0","0.335256828935024","0","0","7.54327865103804","0","4","1","Grupo 6",5965575.624,6,3295,9651,9652,0.406362707308886,0.70651813308744,-0.882694974752544,1.51272594928741,-0.451839102732871
"1869","CR-12006","CR-12006","0","0","0","0","0",50,"0",0,"0","0","0","0","0","0.507147213154226","0","0","0","0","0","0","1.93997863174064","0","3","1","Grupo 2",25773479.81,26,3297,9654,9659,-0.998304566085254,0.008753785052004,0.331221403774298,-0.623679640392462,0.427154279711084
"1870","CR-12007","CR-12007","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4437661.465,4,3298,9660,9660,-0.998304566085254,0.008753785052004,0.331221403774298,-0.949992626624352,-0.539738440977266
"1871","CR-12010","CR-12010","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4698454.438,5,3301,9662,9662,-0.998304566085254,0.008753785052004,0.331221403774298,-0.664011613937796,-0.495788771855069
"1872","CR-12012","CR-12012","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",10052742.89,10,3302,9663,9665,-0.998304566085254,0.008753785052004,0.331221403774298,-1.28679609298706,-0.27604042624408
"1873","CR-12014","CR-12014","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4650313.407,5,3304,9668,9668,-0.998304566085254,0.008753785052004,0.331221403774298,-1.34022846833941,-0.495788771855069
"1874","CR-12015","CR-12015","16","0","1","0","0",9,"0",0,"-0.406181197229962","0","-0.406181197229962","0","0","-0.406181197229962","0","2.95663607658606","0","0.184789754786629","0","0","1.66310779307966","0","1","1","Grupo 1",5411556.012,5,3305,9669,9670,-1.84226922911071,1.00292905922063,0.289745315843174,0.176711909472942,-0.495788771855069
"1875","CR-12018","CR-12018","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4539636.778,5,3306,9671,9672,-0.998304566085254,0.008753785052004,0.331221403774298,-1.59420597553253,-0.495788771855069
"1876","CR-12019","CR-12019","180","0","2","1","0",85,"0",1,"0.219166782044386","0","0.174077655955698","-0.0580258853185659","0","0.134778985200275","0","4.87482147296775","0","0.054164683032975","0.0270823415164875","0","2.30199902890144","0","4","1","Grupo 6",36924428.75,37,3307,9673,9681,-0.38028272461409,0.148683864594299,-0.17459855768597,1.54269260830349,0.91060064005526
"1877","CR-12022","CR-12022","14","0","0","0","0",40,"0",0,"0.102652980514947","0","0","0","0","-0.0495536031629595","0","1.8276519920866","0","0","0","0","5.22186283453314","0","1","1","Grupo 1",7660101.521,8,3309,9682,9684,-0.78785415621903,0.094148790126513,0.247040163336502,1.06776523590088,-0.363939764488475
"1878","CR-12023","CR-12023","3","0","2","0","0",17,"0",0,"0.310529501704059","0","0.410791918128875","0","0","0.364620800651138","0","0.481827368687753","0","0.321218245791835","0","0","2.7303550892306","0","2","1","Grupo 5",6226298.797,6,3310,9685,9685,0.202929364623539,-0.657134103803551,-0.295086472401145,0.885554847013459,-0.451839102732871
"1879","CR-12024","CR-12024","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",23756781.79,24,3311,9686,9689,-0.998304566085254,0.008753785052004,0.331221403774298,-0.829453781247139,0.339254941466689
"1880","CR-12025","CR-12025","2","0","0","0","0",32,"0",0,"0.517549169506766","0","0","0","0","0.089773105807451","0","0.294306703539361","0","0","0","0","4.70890725662977","0","2","1","Grupo 5",6795631.829,7,3312,9690,9692,-0.242992866225997,-0.443038326623038,0.362371913581433,-0.237516125043233,-0.407889433610673
"1881","CR-12027","CR-12027","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6414853.705,6,3314,9694,9696,-0.998304566085254,0.008753785052004,0.331221403774298,-1.61179991563161,-0.451839102732871
"1882","CR-12028","CR-12028","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Grupo 1",7695983.462,8,3315,9697,9699,-0.998304566085254,0.008753785052004,0.331221403774298,0.72723709543546,-0.363939764488475
"1883","CR-12030","CR-12030","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4908059.283,5,3317,9701,9701,-0.998304566085254,0.008753785052004,0.331221403774298,-1.66789137766652,-0.495788771855069
"1884","CR-12031","CR-12031","48","2","7","24","0",107,"0",1,"0.0684225689379967","0.207019667802706","0.276749175259958","0.199263349246521","0","0.256818003857113","0","4.39082785443166","0.182951160601319","0.640329062104617","2.19541392721583","0","9.78788709217057","0","4","1","Grupo 6",10931879.05,11,3318,9702,9704,1.21968134890128,0.716306457007577,-0.468780092663088,0.382532954216003,-0.232090757121882
"1885","CR-12033","CR-12033","0","0","0","0","0",10,"0",0,"0","0","0","0","0","-0.273861278752583","0","0","0","0","0","0","0.880815577584272","0","1","2","Grupo 1",11353114.11,11,3319,9705,9707,-0.998304566085254,0.008753785052004,0.331221403774298,-1.06874885161718,-0.232090757121882
"1886","CR-12035","CR-12035","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6172352.006,6,3321,9709,9710,-0.998304566085254,0.008753785052004,0.331221403774298,-0.808562964200974,-0.451839102732871
"1887","CR-12037","CR-12037","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5948003.578,6,3323,9712,9713,-0.998304566085254,0.008753785052004,0.331221403774298,-1.20824491977692,-0.451839102732871
"1888","CR-12038","CR-12038","0","0","0","0","0",27,"0",0,"0","0","0","0","0","0.0455495328749957","0","0","0","0","0","0","1.13688466352332","0","1","2","Grupo 1",23749110.65,24,3324,9714,9718,-0.998304566085254,0.008753785052004,0.331221403774298,-1.14169619083405,0.339254941466689
"1889","CR-12039","CR-12039","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4963694.145,5,3325,9719,9720,-0.998304566085254,0.008753785052004,0.331221403774298,-1.10489004850388,-0.495788771855069
"1890","CR-12041","CR-12041","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4158944.64,4,3327,9722,9722,-0.998304566085254,0.008753785052004,0.331221403774298,-1.42219843856839,-0.539738440977266
"1891","CR-12043","CR-12043","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Grupo 1",4636471.32,5,3329,9724,9724,-0.998304566085254,0.008753785052004,0.331221403774298,-0.151504481480499,-0.495788771855069
